,Unnamed: 0,logN,logmu,sigma,kappa,logV,T,P,accom
1959,1959,3.80233063035,-1.98493558673,2.78744638145,0.613861181471,0.89231843591,294.461871989,99862.5952409,1.0
1960,1960,3.46625920348,-2.37245314051,1.43620734881,1.04295842707,0.8814243138,249.836485922,66325.1207218,1.0
1961,1961,3.8960950454,-1.12646192302,2.33871179697,0.116645309822,0.168035430902,252.06566146,77506.6088328,1.0
1962,1962,3.91060237575,-1.09230479244,1.50540854014,1.1733840249,0.951797650895,244.723546538,73286.6341553,1.0
1963,1963,3.73218287455,-1.10700088648,2.69120326148,0.471751441916,0.703787975063,291.893397295,62728.1203131,1.0
1964,1964,3.56300378286,-1.68444093386,2.36038757812,0.573865450223,0.809187960143,258.792949635,56180.4383633,1.0
1965,1965,3.8171893085,-1.50157490538,2.54411778263,0.776285621904,0.80156470529,284.262497015,54257.59737,1.0
1966,1966,3.95586260627,-1.09388891682,2.22065887537,1.13704194051,0.790774457662,272.275910822,95468.5333044,1.0
1967,1967,3.99469360218,-1.13361362658,1.65239306549,0.531146716729,0.659975398728,253.68275112,76514.684647,1.0
1968,1968,3.8202959616,-1.53568473862,2.75747945964,0.926545921928,-1.14025239382,300.452543777,81461.8909814,1.0
1969,1969,3.024277903,-1.24911602291,2.96907605441,0.141141367915,0.968489125639,266.15524658,96260.0512378,1.0
1970,1970,3.15466459633,-1.18284847658,1.5025865188,1.04711894692,0.973641317939,274.784412306,82849.1473411,1.0
1971,1971,3.82482997117,-1.54470475487,2.42441922335,0.0729741084394,0.809859768699,243.919713835,52383.6875957,1.0
1972,1972,2.81707083592,-1.0245166061,1.65284612047,0.347810139421,0.195601510097,270.252608803,83468.2486968,1.0
1973,1973,3.23660583269,-1.00207468913,2.31684859589,0.759815432989,0.820610387596,297.322952116,59623.5424633,1.0
1974,1974,3.71505385683,-1.02802282884,2.41246466885,0.0997442271296,0.855168339692,271.154659539,60130.9772632,1.0
1975,1975,3.83130462054,-1.01904336315,1.32127420349,0.666023227486,0.706112129024,248.159561294,63395.2838548,1.0
1976,1976,3.94918073423,-1.24580296805,1.76057143174,0.695057203977,0.716388943499,301.888735887,56621.1867406,1.0
1977,1977,3.99846100808,-1.48575222619,2.83978303714,1.19469036545,0.748502775032,245.845204647,79166.8148608,1.0
1978,1978,3.8196451657,-1.35294844186,1.8479163303,0.0332978530603,0.981089373288,289.030937956,90439.9790665,1.0
1979,1979,3.97189810317,-1.62913976728,2.72572048448,0.500886732336,0.737499323948,273.701931465,51532.7342273,1.0
1980,1980,3.67968551973,-1.69085181123,2.599544104,0.985558826548,0.49951626433,289.255047276,50203.773368,1.0
1981,1981,3.62618711296,-1.59969320904,1.31131942969,0.582256173776,0.641464799402,254.904573992,104080.628721,1.0
1982,1982,2.72894862243,-1.30453275338,2.89048202095,0.520291630506,0.702396902516,296.014405119,78545.4793292,1.0
1983,1983,3.86662890605,-1.22993744587,2.54700602263,0.179854319454,0.421294089486,247.493698953,91353.2066009,1.0
1984,1984,3.93259659336,-2.27338654912,1.68286267397,0.155410463138,0.89295056447,276.868764068,51653.9417478,1.0
1985,1985,3.269693015,-1.37137310095,1.62515956279,0.565793253996,0.644291864128,255.782500023,59409.2420826,1.0
1986,1986,3.87122961447,-2.21326193882,2.71169565323,1.01471295633,0.330251958463,257.9445059,101182.137655,1.0
1987,1987,3.9189092202,-1.39880615528,2.41063568139,0.976015795154,0.961797507465,246.970823124,67966.27322,1.0
1988,1988,3.13935992255,-1.01096181748,2.35721835144,0.592008730148,0.885730770148,259.346072686,95715.7703604,1.0
1989,1989,3.03839804331,-1.02729761458,1.39947919065,1.19088979459,-0.179968475676,262.212015015,101815.908786,1.0
1990,1990,3.51536743179,-1.59174228513,1.68587378755,0.526401330876,0.966855533352,296.945495705,73273.078487,1.0
1991,1991,3.74696176027,-1.01601038529,2.67857943281,0.0956687544499,0.962800958543,282.030465057,61201.6084482,1.0
1992,1992,3.87342796603,-1.1203847025,2.23438858012,1.11547984896,0.216657060846,279.891349446,82352.6334529,1.0
1993,1993,3.56314627953,-1.0117364288,2.1503039554,0.975900901031,0.495894544164,296.462625528,89617.3800627,1.0
1994,1994,3.76582306324,-1.01796357249,2.65565362682,1.07543723543,0.140844313239,270.19516624,96658.2308009,1.0
1995,1995,3.8952333226,-1.30237976743,2.11140839543,0.202184527746,0.701233387406,250.334346755,94750.198819,1.0
1996,1996,3.74057122704,-1.27508135375,1.28938649502,0.39619708773,0.6825844348,290.466149977,82761.9864791,1.0
1997,1997,3.69169344306,-1.06594059456,2.142054874,0.316836282261,0.710614971345,255.654379645,98054.6151363,1.0
1998,1998,3.75194539678,-1.11884311609,2.89776901429,0.609964278381,0.858248309299,294.906566214,100138.590415,1.0
1999,1999,3.87360435618,-1.30303063165,1.4803164332,0.102042889574,0.960077713662,299.775807787,102237.495538,1.0
2000,2000,3.98393364736,-1.70583455102,1.44680202936,0.0987900265599,0.909472332379,304.868560972,95673.7698199,1.0
2001,2001,3.97984384637,-1.16231322848,1.53645360751,0.514724044351,0.947372189288,295.684758505,91149.5324511,1.0
2002,2002,3.88926103659,-1.06701282419,2.00333998728,0.461685104052,0.0378712126667,257.846943112,66701.2172943,1.0
2003,2003,3.3771090747,-1.05342883892,1.21198451545,0.713063825066,0.0984217984299,256.24796961,71543.3736994,1.0
2004,2004,3.85172104608,-1.09896529366,2.82751911619,0.906880919383,0.906144782303,250.37837078,72704.6083344,1.0
2005,2005,3.90234614712,-1.3688562004,2.70035433785,0.913289427393,0.566369350472,276.352508537,68540.7179379,1.0
2006,2006,2.38486208777,-1.00273598029,1.77989751227,1.06058386449,-0.184974375673,263.441044831,97235.0766067,1.0
2007,2007,3.71073020901,-1.11450757093,1.86805494561,0.785340849395,0.858803186404,308.003769996,76258.2711865,1.0
2008,2008,3.78180064028,-1.12186272148,2.69534043027,1.0915462557,0.843712533206,256.71622409,71406.588524,1.0
2009,2009,3.97447269808,-1.09055759234,1.53764904356,0.116959199168,0.988369389591,280.893156177,88252.5023521,1.0
2010,2010,3.92908226518,-1.03788583762,2.41470883625,0.931281323922,0.836705722623,272.768140227,84003.7501991,1.0
2011,2011,3.94501018899,-1.02286415963,2.16816856464,0.662310373424,0.99422054018,296.117386455,82465.3095271,1.0
2012,2012,3.47281511286,-1.99157936697,1.84335246391,0.0800429039034,0.647197395068,302.191866197,68494.9771326,1.0
2013,2013,3.8799008947,-1.98261922887,1.58701276708,0.0916940057826,0.744233438203,283.381354977,100404.203329,1.0
2014,2014,3.96153635807,-1.28088515899,1.73141100461,0.428941029814,0.84255186197,292.025752602,53164.6675971,1.0
2015,2015,3.53462227513,-1.0123178839,2.72026311384,0.873200424602,0.89605770404,301.01815565,73867.9826803,1.0
2016,2016,3.60449180565,-1.29926199731,2.94190985104,0.322419387357,0.770607900015,298.395269976,94026.4648154,1.0
2017,2017,3.92763624658,-1.60032202154,2.58929117126,0.736443648543,-0.230162704545,290.217835002,61799.2738612,1.0
2018,2018,3.74590481851,-1.05475937183,1.648375289,0.862070591705,0.336944241513,303.830721496,54411.3130772,1.0
2019,2019,3.942552054,-1.74338400502,1.53105543301,0.250997163121,-0.411928600476,245.572430538,102566.746818,1.0
2020,2020,2.96535072453,-1.12449251274,2.34512061025,0.489242143046,0.0216391254534,260.23717563,57562.496401,1.0
2021,2021,3.48854020072,-2.88455585629,2.18494600404,1.02237316515,-0.623483980393,308.88061961,89580.5660658,1.0
2022,2022,3.04798961011,-1.96224468286,2.42095686864,0.286589444313,0.7334211271,307.306557448,86716.899465,1.0
2023,2023,3.84880476079,-1.021122834,2.24731741678,0.600360912192,0.86658731588,292.069440148,93427.5822363,1.0
2024,2024,2.43527360736,-1.12256470018,1.47457284159,0.500734734235,0.685262768873,246.707674712,63719.8614215,1.0
2025,2025,3.56701384368,-1.07709855701,1.47703813186,0.138609345624,0.56110131034,273.120016027,85708.9934153,1.0
2026,2026,3.91434992021,-1.12899876529,1.44469512442,0.56313467084,0.620501249684,278.079149482,54873.0954178,1.0
2027,2027,3.10101244437,-1.71461657823,2.23719353946,0.953718148946,0.574286821587,262.63891729,74059.519846,1.0
2028,2028,3.63429077645,-1.11362853745,2.32345194921,0.243025950205,0.974286449406,278.423803328,99374.6297957,1.0
2029,2029,3.574882244,-1.20722527602,1.24699937169,0.896370005151,0.984707290454,245.52086832,61490.4453579,1.0
2030,2030,3.09910201223,-1.21176527276,1.8846083278,0.0382167332496,0.230012499833,256.152075884,65432.2587288,1.0
2031,2031,3.21364163152,-1.69506853808,2.24839091012,0.766004428586,0.184806946587,298.340025652,67116.4279565,1.0
2032,2032,3.54721612865,-1.11554735166,1.50333485915,0.304542938826,0.734530422713,261.889025656,54973.4900556,1.0
2033,2033,3.99296167717,-1.27111230907,2.28380831604,0.145092591788,0.33076400924,251.582575485,87526.9333327,1.0
2034,2034,3.04128479865,-1.66773968623,2.37306866678,0.378835573414,0.467974505776,246.800129348,96690.425422,1.0
2035,2035,3.76545036123,-2.06253139529,2.62374107292,0.191076142829,0.11473663678,280.707350462,60851.970091,1.0
2036,2036,3.9429450758,-1.13655624007,2.46388306619,0.195704036446,0.241691882645,248.581753591,98774.8655862,1.0
2037,2037,3.94654050789,-1.26139047968,2.52105808902,0.905989874643,0.905842589941,296.265737731,51059.9264176,1.0
2038,2038,3.56369048553,-1.77329848877,2.26029951528,0.431183111966,0.955905261578,254.087324717,103212.883941,1.0
2039,2039,3.063739065,-1.06395150238,2.22635244692,1.15910736883,0.407933857382,292.91443232,63684.6456414,1.0
2040,2040,2.82992882869,-1.38452133059,1.75304251034,1.15349120003,0.860116249488,274.563795147,74845.5241169,1.0
2041,2041,3.65378333664,-1.10817220086,1.74447527043,0.582022455236,0.145060361664,283.761009563,85977.1861627,1.0
2042,2042,3.75121841169,-1.42382257112,2.42650607802,0.367180558439,0.341190143118,254.96200332,69249.9106244,1.0
2043,2043,3.57420434748,-1.33845632347,2.453225188,0.994987714799,0.925410712532,245.421005399,98857.4423956,1.0
2044,2044,3.43658303828,-1.28802266896,1.90691230236,0.653250988686,-0.0704001736698,289.149468749,58464.5601626,1.0
2045,2045,3.28222475029,-1.00359465441,1.61612721755,0.652044529282,0.442410314038,307.913375984,56318.6365363,1.0
2046,2046,3.58287480539,-1.27200095725,2.38056927457,0.56844744558,0.763513599262,280.270783517,72179.414904,1.0
2047,2047,3.93609898856,-1.00829039022,1.679742868,0.130301007453,0.0245877884537,288.828234853,64288.611012,1.0
2048,2048,3.95015662273,-1.6828150014,1.9662853791,0.269847114792,0.838277128946,244.642952367,89756.6231016,1.0
2049,2049,3.84393481476,-1.24868569156,1.75562251863,1.16245105114,0.805734997298,256.115560462,61774.9377792,1.0
2050,2050,3.7562839758,-1.04909025407,1.5073821607,0.447280381504,0.949506533064,293.8761716,97258.8949717,1.0
2051,2051,2.90470117657,-1.53338125329,2.51169694109,0.819173739366,0.585064381529,282.288798436,88841.0452524,1.0
2052,2052,3.92113771623,-1.26229000079,2.85934868368,1.05104324421,0.770399197591,292.232536583,61424.9034886,1.0
2053,2053,3.69488423794,-1.85785497536,2.08090178319,0.798164639334,0.247715754834,268.961064584,65971.331859,1.0
2054,2054,3.34401695667,-1.40147047364,2.9821864601,0.908880359085,-0.166508926986,296.225187625,90182.445183,1.0
2055,2055,3.71391287227,-1.59603473497,2.13376602995,0.298150344106,0.656703953232,306.241796123,94845.6964827,1.0
2056,2056,3.96864505322,-1.05694176997,1.78604394857,0.440387169998,0.992970096778,269.020627508,65654.3976536,1.0
2057,2057,3.24463194377,-1.24351281441,1.50399182096,1.007582981,0.458768202282,278.364258381,70975.6517062,1.0
2058,2058,2.99991059041,-2.60135676492,2.71965082661,1.05003257024,0.502689629846,245.471723204,86396.5593441,1.0
2059,2059,3.64981633975,-2.05713305831,2.92954444014,0.524088037703,0.783538229967,248.443421977,88153.0534618,1.0
2060,2060,2.56001064592,-1.09889900005,2.54029815763,1.03247630196,0.979173631444,307.425216244,87761.8706908,1.0
2061,2061,3.38917475688,-1.11688781998,1.42117876209,1.1991234207,0.657430443288,259.371137186,60240.7515012,1.0
2062,2062,3.87674611418,-2.09711436465,1.4969353768,0.940743335425,0.884329829213,275.850124874,55377.8958109,1.0
2063,2063,3.89063371585,-1.71195658406,2.33581146919,0.00349436923763,0.632590276273,277.479288026,90389.485447,1.0
2064,2064,3.87669764238,-1.08674804018,1.37812179619,0.150340157975,0.337765488191,251.409311519,103249.088669,1.0
2065,2065,3.7897548582,-1.39695702583,2.3690327962,0.310305903273,0.960312372924,275.589724213,74202.3084158,1.0
2066,2066,3.87188088725,-1.01293456404,1.23266137033,1.0444499798,0.967813012227,277.633919015,83604.6782756,1.0
2067,2067,3.51871708416,-1.80256123962,1.64386044583,0.749691748482,0.622975311374,246.989669183,94251.7405549,1.0
2068,2068,3.97610785854,-1.14445081127,2.32418882119,0.201347878988,-0.440772478188,274.275191982,59950.7634384,1.0
2069,2069,3.78662948973,-1.29509384663,2.22982664561,0.447232653443,0.477281777769,264.313271016,67109.9751606,1.0
2070,2070,3.68902349225,-1.17109019943,2.87400720338,0.168147146056,0.732811015409,267.533373501,103236.558352,1.0
2071,2071,3.96701598324,-1.29413581944,2.91123128706,1.16747318228,0.884935448699,306.88136338,91481.9932018,1.0
2072,2072,3.48147982391,-1.09625540551,1.2350557768,0.827239356114,0.574819263814,297.908054307,99186.1921266,1.0
2073,2073,3.50495177646,-1.13800913169,2.45796221013,1.0023989679,-0.171372886232,295.39647242,87697.6356572,1.0
2074,2074,3.84973496769,-1.25612085062,1.5672431026,0.187344814833,-0.759055989523,241.195470444,57789.9785975,1.0
2075,2075,3.94331149095,-1.49924284292,2.77442479039,0.924635574022,0.894540920878,262.343569272,95649.9662169,1.0
2076,2076,3.08761126162,-2.10394124436,1.93489860722,0.229832459282,0.855045286234,289.450591977,88131.7759918,1.0
2077,2077,3.44323294896,-1.64803843629,2.00347118656,0.375623712458,0.101383740504,253.672648334,81705.9127503,1.0
2078,2078,3.23367873998,-1.1360295313,2.01954872661,0.80194420322,0.860059326111,303.434874697,82607.673469,1.0
2079,2079,3.43153602849,-1.67222026022,2.87251704924,0.958210454687,-0.216998122279,271.531897838,67716.3189042,1.0
2080,2080,3.34056961166,-1.42665247569,2.23546266825,0.499922933871,0.760284464173,306.660270911,67435.465226,1.0
2081,2081,3.69978429825,-1.91725896245,2.12445553016,1.12540495096,0.8690491627,271.133756102,91559.4896777,1.0
2082,2082,3.90514165671,-2.33065995126,1.36778047901,0.460364640011,0.981295115235,244.204861897,89326.8090762,1.0
2083,2083,3.19284817614,-1.19269900801,1.43303138804,0.237808556049,0.683244106921,266.195206198,104455.570569,1.0
2084,2084,3.98814124485,-1.18342484573,2.77300994167,0.845858973199,0.55907210077,295.6033953,65103.0592607,1.0
2085,2085,3.84695338568,-1.49844086963,1.28199350274,0.403895898904,0.931461912124,240.127320429,70658.0842752,1.0
2086,2086,3.18290463916,-1.14510762975,1.72080210761,0.595281821013,0.709887173895,252.070955273,94555.902404,1.0
2087,2087,3.784843472,-1.00381818766,2.39019550056,0.529026167876,0.973715455398,294.397062356,93939.8869558,1.0
2088,2088,3.6887546719,-1.71530948713,2.95461022054,0.343125895552,-0.103801844783,309.12284871,51486.2533525,1.0
2089,2089,3.15884679623,-2.22100709324,2.61149769152,0.923199713026,0.539470637142,301.240069283,59532.0806452,1.0
2090,2090,3.79934882197,-1.58968597494,1.69293511709,0.849771231288,0.268358871277,305.343498589,76781.8667303,1.0
2091,2091,3.53070881772,-1.00811008339,1.91031630889,0.519432440109,-0.565458645608,242.603051877,79339.8241125,1.0
2092,2092,3.88978342903,-1.12937440953,2.11612125136,1.191715293,0.49312772885,303.823244128,83783.8852569,1.0
2093,2093,3.96522503007,-1.1869426778,1.66785527604,0.911337344324,0.95283433801,308.012233185,58909.0955499,1.0
2094,2094,3.60911615989,-1.44351993987,1.57815670365,0.775045215243,0.950191590968,253.777921876,73201.2225197,1.0
2095,2095,3.81940541961,-2.21588962444,2.03792396569,0.872708495449,0.394582321857,277.470118925,68840.8585366,1.0
2096,2096,3.38959123513,-1.41766976365,2.31170731898,0.319075808992,0.917419136541,265.356374286,85585.9443147,1.0
2097,2097,3.15079500625,-1.46094516546,1.28985596502,0.858680132827,0.733054656029,286.708047555,70227.5072518,1.0
2098,2098,3.90054080393,-1.01309127817,1.83083347218,0.407062328825,0.731748622101,279.124988383,90752.6485062,1.0
2099,2099,3.66990352783,-1.81785755926,1.76552715444,0.0398691293258,0.57256074595,291.137911963,63232.3279009,1.0
2100,2100,3.82838990741,-1.35701573755,2.95265015581,0.335807128178,0.95344102348,309.361587497,99530.8437846,1.0
2101,2101,3.91527083584,-1.29882859183,1.29527243757,0.470338836115,0.595244573496,254.403696278,104745.988629,1.0
2102,2102,3.78365974812,-1.11670327493,2.69208636467,0.771986342262,0.464270571774,292.183381954,83951.7266289,1.0
2103,2103,3.35594020852,-1.49127302207,1.89226387568,1.07772723712,0.920066516709,309.96438991,81005.9172175,1.0
2104,2104,3.97794819768,-2.1420380605,1.43006583298,0.635243420459,0.104305423855,293.111681456,77919.9774651,1.0
2105,2105,3.38197343994,-1.12913954709,2.56676304011,0.375833852288,0.33093079428,247.15524959,81411.4742165,1.0
2106,2106,3.90140562494,-1.65601104287,1.56827231826,0.268492437633,0.710256980283,261.930824332,103039.584929,1.0
2107,2107,3.95691574033,-1.16723803053,2.88337045159,1.1437923564,0.82004690294,245.502453958,93535.2991631,1.0
2108,2108,3.99832588748,-1.26188672327,1.96497324442,0.68247102299,0.887749709835,253.81982684,87003.8218668,1.0
2109,2109,3.98224272424,-1.02911403081,1.96680210444,0.745228971833,0.74098662324,278.533696014,69766.8270305,1.0
2110,2110,3.97487963508,-1.59206840113,1.55516626899,0.678719941895,0.848177130169,268.54752816,85381.3587448,1.0
2111,2111,2.84636961966,-1.66801393721,2.81396370369,0.415557574916,0.363287491915,254.362609219,72137.4636194,1.0
2112,2112,3.95741474596,-1.45466627066,2.9175904884,0.86046668426,0.933537312091,250.587471531,76156.6518811,1.0
2113,2113,3.60228194373,-1.36014179433,2.38154980688,0.27097512617,0.852625464166,280.551416209,57524.9970265,1.0
2114,2114,3.8504101746,-1.53834020436,2.27607058305,1.11493619922,0.948120854534,241.74190703,66304.7408025,1.0
2115,2115,3.92090114439,-1.56835099572,1.39525017989,0.0457871784219,0.691580521853,306.800594701,80800.5461504,1.0
2116,2116,3.94833597919,-2.07601869829,2.48070800131,0.718085522791,-0.0490628189154,254.92872862,66282.9301324,1.0
2117,2117,3.99369132852,-1.01366341873,2.44675351355,0.679527153564,0.506244826481,285.030835474,66201.9430285,1.0
2118,2118,3.969210389,-1.64483206128,2.59370340344,1.04156500543,-0.379479376568,241.202922009,97371.2784548,1.0
2119,2119,3.93939003369,-1.43405764467,2.25261831829,0.661370949765,0.990969719584,288.194128469,85277.7271371,1.0
2120,2120,3.93261606982,-1.17894922455,2.31805307659,0.7537709075,0.465788061376,295.208611102,62378.7883104,1.0
2121,2121,3.3557137589,-1.06792875058,1.98603758038,0.970347950242,-0.272252092137,256.142047585,72054.5629852,1.0
2122,2122,3.8014878848,-1.36815013438,2.20029893748,0.863990487888,0.99497332948,278.686631405,93809.2989826,1.0
2123,2123,2.50161495862,-1.16176408566,2.47914102395,0.607396292724,0.34734033588,241.295792213,58995.4656053,1.0
2124,2124,3.81248762859,-1.05560612743,1.79018787785,0.745425901288,0.730852871243,258.281850554,63060.9215062,1.0
2125,2125,3.37193866423,-1.22627963172,1.21341691373,0.242666986405,0.563628812277,295.33630326,91959.8479071,1.0
2126,2126,3.75907484985,-1.44509419265,2.98033714349,0.21692644965,0.695588949161,288.438404842,94058.9751421,1.0
2127,2127,3.55430981115,-1.32565206147,2.04359203366,0.358391179232,-0.252168000414,259.954735547,72657.3091852,1.0
2128,2128,3.40608580634,-1.79761973792,2.23018595206,1.0476061973,0.724290976643,306.985145877,81072.3312462,1.0
2129,2129,3.497755491,-1.8105703301,2.36385904859,0.58140778191,0.58041634979,301.091768398,89491.4240174,1.0
2130,2130,3.69580516592,-1.0937193808,1.79204016412,1.03854243591,0.915024777221,288.892185652,103436.076967,1.0
2131,2131,3.18805456362,-2.52658125153,1.26222517748,1.09634947802,0.576261379063,273.303425837,63740.6462683,1.0
2132,2132,3.68343938368,-1.31379328433,2.06087050979,0.987249373737,0.93970900559,306.70229563,67700.0714983,1.0
2133,2133,3.96567334124,-1.46378994835,1.83316256451,1.09711203379,0.519110797465,244.776928689,85000.0947364,1.0
2134,2134,3.72688098787,-1.37560511013,2.64891558996,0.0100182842234,-0.515818147236,265.014873657,65425.4216364,1.0
2135,2135,2.63496810416,-1.23523411082,2.7418611673,1.08742107125,0.852530134836,287.068850663,58201.6799463,1.0
2136,2136,3.70073620605,-1.42228109223,1.94688368924,1.00002935256,0.835572837379,268.417063731,70118.0404837,1.0
2137,2137,3.54425458514,-1.31583370471,2.1884680091,0.589547007976,-0.212733175046,249.739428772,79195.8687303,1.0
2138,2138,2.82467580129,-1.0026295188,2.50577697114,0.675173822911,0.598084174148,290.910576091,101078.419273,1.0
2139,2139,3.82843187374,-1.18573393505,2.26133091465,0.569072180553,0.604676284696,300.758703857,90788.0510556,1.0
2140,2140,3.98316286925,-1.10120630954,2.29985932909,1.13032158477,0.456861397461,282.766332077,77485.6946659,1.0
2141,2141,3.64145698001,-1.13348603532,2.90689236939,0.686469166381,-0.43162974227,305.495721226,103877.653442,1.0
2142,2142,3.32740626874,-1.25598864431,2.05619072294,0.586650111141,0.614022986045,296.056178657,57127.9545792,1.0
2143,2143,3.54197423584,-1.56386441783,1.72295887567,1.11520516467,0.852864135519,282.537491506,85447.9586517,1.0
2144,2144,3.5367733351,-1.85999689936,2.56187249885,1.01472587586,-0.420524118516,271.555206699,66535.1839097,1.0
2145,2145,2.17857026998,-1.30413170336,2.71697466561,0.0104922420191,0.814074297943,309.449509307,60355.4145169,1.0
2146,2146,3.55325240141,-2.24400676048,1.76373236274,0.848515644594,0.961734986206,242.332036716,79581.7016405,1.0
2147,2147,3.71871569263,-1.18309638004,1.64897131284,0.601151432682,0.818889531655,294.385380019,98773.6817464,1.0
2148,2148,3.98563065667,-1.50750949324,1.39287395785,0.167022631035,0.924199902834,274.712292331,62100.396039,1.0
2149,2149,3.35524007443,-1.17929827254,2.2735465328,0.198880096296,0.966577062624,279.130962803,66857.6684231,1.0
2150,2150,3.77025934271,-1.29608404358,1.43494702611,0.998277553891,0.500926982919,291.222181673,104937.930478,1.0
2151,2151,2.7688688908,-1.62211593511,2.39922468264,0.94521468826,0.983872053495,301.129066143,83830.717219,1.0
2152,2152,2.91688491784,-1.10181520382,1.23614592938,0.174169275072,-0.0737199512491,256.200672526,96622.4588329,1.0
2153,2153,3.67936279048,-1.31564226739,2.75504274949,1.106900276,0.30661717972,245.729995464,99902.6064484,1.0
2154,2154,3.77708090624,-1.44704247717,2.27907524141,0.671869252235,0.570700032193,262.095652555,59486.2251658,1.0
2155,2155,3.73644968907,-1.37278198418,1.86842469687,0.513464205474,0.943120711989,260.165241131,56578.4467965,1.0
2156,2156,3.81135296934,-1.71066082129,1.56674455014,0.0453659268593,0.629035876125,287.543223556,86796.5252812,1.0
2157,2157,3.58976388162,-1.34098509884,2.87017329748,0.764864826851,0.988166288713,286.411556398,102887.984861,1.0
2158,2158,3.79464633516,-1.13969004948,2.60924943398,0.298831673969,0.701132138249,246.88685055,94470.7583633,1.0
2159,2159,1.89494323871,-1.28133617679,2.76857431556,0.344249171763,0.873120222712,248.34639909,101854.423865,1.0
2160,2160,3.80184942956,-2.24926314256,1.83198562488,0.323075207691,0.174774021783,296.872523581,78973.4938476,1.0
2161,2161,2.92422025863,-1.4092696335,2.8440011246,0.177613879269,0.983370866465,265.049965657,90546.6072584,1.0
2162,2162,3.75779152394,-2.20331951214,1.95470658371,0.696677129064,0.989131103708,242.524633956,51501.0058229,1.0
2163,2163,3.84282849894,-1.05191373534,2.45707423738,1.04847467362,0.942873148455,251.989939387,51699.0802167,1.0
2164,2164,3.32242917235,-1.21152705414,2.12873305694,0.697912556176,0.293063402874,286.548793623,68843.0818114,1.0
2165,2165,2.82635554582,-1.23311777156,2.3782010062,1.1483108295,0.651990419602,275.184322835,76055.4731361,1.0
2166,2166,3.76513649634,-1.0858474372,1.88742114338,0.100907815321,0.638957892352,243.713510554,68726.9115405,1.0
2167,2167,3.85487257266,-1.27743418162,2.98630453754,0.698524297581,0.966312723136,286.948934456,94466.1757421,1.0
2168,2168,3.01737911482,-1.10795667756,2.13835073811,0.725589158752,0.797598272289,282.398373208,101698.489295,1.0
2169,2169,3.92064421417,-1.12573466239,1.79663903497,1.09894870281,0.262971548227,294.012973062,85572.2726007,1.0
2170,2170,3.63408237761,-1.13295169304,2.28332034476,0.452499561259,0.891983439987,297.082920628,51357.5402198,1.0
2171,2171,3.27683869577,-1.43663463205,1.58314471324,0.237149654724,0.719218027171,307.689969517,58104.8846999,1.0
2172,2172,3.96371805763,-2.27811829689,2.6361861048,0.250585019119,0.206347168691,255.665482092,101790.635368,1.0
2173,2173,3.45197880346,-1.74811429237,1.48939132558,0.996466656043,0.890734465706,264.93369793,104030.303249,1.0
2174,2174,3.88528467294,-1.12992806397,2.2266947176,0.279711871466,0.508731466307,246.423095293,88736.9129158,1.0
2175,2175,3.0320562648,-1.10530371108,2.52063661517,0.243430304828,0.680034695235,309.568850687,69181.2654556,1.0
2176,2176,3.84803934418,-1.28742876029,1.28908877481,0.366161669504,0.866954103498,308.839218196,80337.8665348,1.0
2177,2177,3.70431811464,-1.23086214749,2.77574549311,0.281522231443,0.641900340258,309.027193475,86141.81218,1.0
2178,2178,3.61118066493,-1.57924168205,1.63321658002,0.303012122042,0.917577016353,244.961689586,68998.3064906,1.0
2179,2179,3.46608188084,-1.65336583269,2.57158068498,0.609428638529,0.114274020638,292.108957532,58313.3696006,1.0
2180,2180,3.55658910081,-1.22524934378,1.24195037622,0.552244028464,0.799080543537,298.471452721,94718.1527351,1.0
2181,2181,3.91226423945,-1.25641076154,2.18352113052,0.093396052557,0.255043641632,297.797561674,77782.6664099,1.0
2182,2182,2.98207385336,-1.04272287621,2.72365357877,0.228671180385,0.217161564348,272.443640403,102029.695895,1.0
2183,2183,3.67081763455,-1.21575444459,1.76092164043,0.540166911367,0.308128483592,261.109521781,67976.8107069,1.0
2184,2184,3.67996312294,-1.01133692721,1.65874217759,1.15146839258,0.872558790435,251.431223506,73948.3024602,1.0
2185,2185,3.82987711222,-1.4149193477,2.23754955219,0.590006176439,0.297374261727,288.074412941,93442.4793256,1.0
2186,2186,3.71153663011,-1.74383057375,1.69782608172,0.376438924344,0.401186992293,269.824239251,101701.417132,1.0
2187,2187,3.54022002398,-1.71924310392,1.27064270395,0.39010086302,-0.203809220597,253.557690381,75152.582876,1.0
2188,2188,3.85398668005,-1.29053037081,2.73930453883,0.628321045681,0.987576068282,260.37399143,84478.1256797,1.0
2189,2189,3.90173905366,-1.13599596762,1.89553044114,0.107696236381,0.903223840327,261.660965727,51116.0154003,1.0
2190,2190,3.90099575523,-1.17027916037,2.72113668535,0.555784627753,0.937606143306,283.970740099,83464.1394347,1.0
2191,2191,3.95283767862,-1.02594519375,1.27886833083,0.623638037426,0.81527768701,280.24639794,59551.4113895,1.0
2192,2192,3.69866850148,-1.72045667932,2.15384565759,0.161903028807,0.498750727389,293.616119847,80887.4217288,1.0
2193,2193,3.45440875954,-1.56317159519,2.30346037686,0.654347723294,0.195361711125,304.430585601,90288.6819014,1.0
2194,2194,3.20593932356,-2.42698336795,2.00059989911,0.793210570512,0.459171642853,286.013195221,59078.3438023,1.0
2195,2195,3.74224189379,-1.64962799794,1.77097286121,1.11723514763,0.329385672525,290.299815779,91057.8314885,1.0
