,Smax_parcel,Neq_parcel,Nkn_parcel,Smax_expansion_order_2,Nderiv_expansion_order_2,Neq_expansion_order_2,Nkn_expansion_order_2,Smax_expansion_order_3,Nderiv_expansion_order_3,Neq_expansion_order_3,Nkn_expansion_order_3,Smax_expansion_order_4,Nderiv_expansion_order_4,Neq_expansion_order_4,Nkn_expansion_order_4,Smax_expansion_order_5,Nderiv_expansion_order_5,Neq_expansion_order_5,Nkn_expansion_order_5,Smax_ARG,Nderiv_ARG,Smax_MBN,Nderiv_MBN
1792,-2.86345418119,3.16085239464,3.10079922734,-2.90045787181,3.12114781543,3.14617021346,3.2423238945,-2.92295540609,3.09968785112,2.76277861666,3.06694751297,-2.89102379344,3.12997139734,2.64679126041,3.35614853937,-2.87166786973,3.14775269261,3.72334340163,3.0523896111,-2.9047573281,3.11709229343,-2.92554305246,3.09689905084
1793,-2.6226570442,3.58495716012,-inf,-2.40992962516,3.68371961769,3.13664810658,3.99015174205,-2.5391787204,3.6249750096,3.95967632749,3.43441914856,-2.4213746421,3.67894072365,4.63031217195,3.72478686622,-2.58023708369,3.60404371582,2.76580188415,3.30202191681,-2.67793535827,3.5495987257,-2.62910205626,3.57745342221
1794,-2.6237093817,3.24273315408,3.22693287311,-2.71100680069,3.19826735479,2.33442636872,3.34106941937,-2.67005151579,3.21826681726,3.21243558594,3.28614136132,-2.63786886903,3.23328279177,3.24153201711,3.52407271468,-2.68350571599,3.21180770548,2.29780077028,3.24338437902,-2.71193409039,3.19780283614,-2.61996856524,3.24129018242
1795,-1.77482486706,2.54156389268,2.54156389268,-1.73193762691,2.55506181657,2.34846701604,2.7665841481,-1.7780697977,2.54153513976,2.29362776139,2.40214436709,-1.72604094039,2.55670933579,2.96198578961,2.81053202877,-1.76283809673,2.54612791325,2.73597536765,2.49155016841,-1.83497315327,2.52323454594,-1.72354724219,2.55705877638
1796,-1.62797787898,2.23881741609,2.23881741609,-1.52236190801,2.60886545112,2.29391721142,3.37233507861,-1.61256559238,2.2870942259,2.81849826284,3.6523857868,-1.5757567486,2.4244927346,2.77246075348,3.75473834315,-1.62362068469,2.24416744112,1.93312325293,3.80485313859,-1.92655310037,0.759877444865,-1.61438385522,2.22431830489
1797,-2.28321353669,3.69425677189,3.68169295819,-2.28548554721,3.69303372903,3.53159054352,3.44269642523,-2.36616648716,3.65299534062,3.70972035129,3.43832644217,-2.25491716084,3.70492255945,3.53049054491,3.60415504288,-2.30010416427,3.6867478705,3.50629173952,3.70320584673,-2.39718339219,3.63384533847,-2.33342040412,3.67067360133
1798,-2.63558890924,2.34664996195,2.33240827281,-2.76756147348,2.20536981334,2.42933150489,2.36295044155,-2.58816370135,2.38203772959,2.58311425519,2.22806300043,-2.71668986063,2.26065819219,2.19641906476,2.25495343701,-2.64774514201,2.32895200462,1.77951318251,2.38286173602,-2.7084660987,2.26920098944,-2.67024204865,2.30708528283
1799,-3.34056455826,3.39623113448,-inf,-3.1694519102,3.52328055498,2.7987142567,3.71001308297,-3.31945502236,3.41759972602,3.21663230859,3.05982481699,-3.27644372786,3.44985490524,4.00661013657,3.15897425783,-3.28548441017,3.44320768537,2.7912710853,3.20312901327,-3.34655027936,3.39645310874,-3.3827153634,3.36724525869
1800,-3.10119682443,3.10561251902,-inf,-3.21658242247,2.90787971301,2.90007256294,3.30299683646,-3.18403399783,2.96920596828,3.27487353211,2.22659269886,-3.12502224566,3.07410997474,2.70163705519,2.75120577659,-3.0663061197,3.17059040696,3.31960614066,3.05778963686,-3.14358629815,3.04197505261,-3.19393783262,2.95041732223
1801,-1.91557474396,3.26795851418,3.26795851418,-1.94358027044,3.22643542994,3.1945631324,3.56631658536,-1.93588759877,3.23488864379,2.95677983341,3.85587431086,-1.88773955281,3.2860544447,3.3396360663,3.63084739424,-1.86163502462,3.31255266802,3.4849149956,3.9745979819,-1.9881546584,3.17592485182,-1.94518571745,3.21882771847
1802,-3.56195525478,3.19982152081,-inf,-3.17051175758,3.45080181075,2.15257815704,3.72072128837,-3.49243583424,3.25581859667,3.37983040682,3.4159569769,-3.6028901389,3.17339638616,2.22713838445,3.43716999242,-3.6025867977,3.17363414463,2.44542644565,2.74524766004,-3.5475251096,3.21574539021,-3.56853752821,3.19996183045
1803,-2.46323803014,3.66277288995,3.66087103965,-2.42686144266,3.66467270754,3.34483249671,3.28250737421,-2.5328534546,3.65712536611,3.93324558291,3.05312493896,-2.42566999319,3.66471946508,3.75917209663,3.82848784709,-2.44089512338,3.66407406887,3.70330189318,3.61464807751,-2.5689839128,3.65230820967,-2.48503545649,3.66150058925
1804,-2.66359260054,3.89669327924,3.8844724312,-2.67455291714,3.89203965389,3.77765927187,3.40216260155,-2.63339390985,3.90232437402,3.74930606358,3.10675308392,-2.68657741997,3.88854176757,4.23130884077,3.95124754086,-2.67561903161,3.8917390472,3.86354099548,3.69191249964,-2.75611128036,3.86320378938,-2.72233311509,3.87666817698
1805,-2.27872353361,3.40286415293,3.37555976214,-2.29733820638,3.37929512603,3.29259022351,3.43825855678,-2.36559492077,3.30363046522,2.91317228788,3.90096995136,-2.24996382935,3.42283342694,3.13179818745,3.66545696184,-2.26598379399,3.40889142079,3.25600587955,3.58635037383,-2.36777099883,3.30095233107,-2.3864828805,3.27627547679
1806,-2.86030036207,3.62747997177,-inf,-2.56653480419,3.73020374451,2.39966736299,4.01488947615,-2.70266237078,3.68836530691,3.87571309853,3.37873613958,-2.763025051,3.66661378196,4.60258413223,3.46385389578,-2.76921798476,3.66426451256,3.51621013652,4.01438087401,-2.93343619107,3.59350355652,-2.85215561785,3.63060557157
1807,-3.39756019536,3.11905124948,-inf,-3.27714561015,3.24430471152,3.15860120684,3.2103099013,-3.38641214255,3.12478651302,2.85240158276,3.02636714916,-3.3522128892,3.16360881163,3.12768504665,3.16915606185,-3.35492934188,3.16057262764,3.89260225995,3.31805391696,-3.44451758088,3.05582405712,-3.47208072523,3.02165883566
1808,-2.35502957517,3.46211148983,3.45070112204,-2.48878970055,3.3675953393,3.34990920784,3.51378193454,-2.501328286,3.3573649046,2.9744735155,3.45498467397,-2.39097312431,3.44207440053,3.25127286182,3.60852979588,-2.35241700914,3.46889844976,4.29027312436,3.610881833,-2.43003457227,3.41345284834,-2.38853124683,3.44317821268
1809,-2.04961758025,0.69754052425,0.69754052425,-2.17771963534,-1.12404867066,1.37391848695,2.64423952345,-2.1002771818,-0.0464260850708,0.407547318537,3.66826324097,-1.94098776478,1.7182136858,1.83760426155,3.8933882669,-2.05389409978,0.529643501506,1.92389645727,3.73663891978,-2.62950206654,-10.3577089301,-2.02863430946,0.765348710505
1810,-1.64804429262,2.01092550268,2.01092550268,-1.51397907156,2.24749907207,2.37351467385,3.11516382121,-1.66652863596,1.94444819036,1.89744628922,3.42639721908,-1.69465794891,1.88295988345,1.73916647366,3.09754196661,-1.64214163411,1.99632882333,1.82751628917,3.29417896035,-1.54299066103,2.19377034975,-1.57451838918,2.09140160608
1811,-2.69106126632,3.66622270857,3.61613861295,-2.76087406865,3.60458204825,3.45069914737,3.63117911496,-2.83010177753,3.53980255996,3.73650064709,3.26911167968,-2.66920254222,3.67883940555,3.27647637948,2.84891577649,-2.69438344267,3.65970505566,3.97700220874,3.29395200432,-2.80401456221,3.56512180091,-2.7920212363,3.57618655388
1812,-2.4548017507,3.51612624497,3.43181312307,-2.50685179845,3.44216695861,3.33335121608,3.51720664957,-2.46604359748,3.49510762788,3.29704527281,4.17589996665,-2.49046694999,3.46486301736,3.46982950672,3.62226509747,-2.47048596227,3.48991479462,3.41810198993,3.36221872927,-2.56107758136,3.35209141096,-2.5953483616,3.28149548463
1813,-2.71424304382,3.48270471584,3.43985544789,-2.83135014534,3.35797594628,3.27747005577,3.48813663956,-2.85443488838,3.33210922069,2.70360914195,4.02548404297,-2.73903006583,3.45230571085,3.14510010245,3.64877648462,-2.68048355321,3.50484324521,3.68869543902,3.65847463321,-2.78420443097,3.40794454156,-2.78469254312,3.40717010739
1814,-3.04027897564,2.59853227522,2.57097064605,-2.95810509845,2.64170633276,2.27332542227,2.70483589375,-3.24004424115,2.48662298176,2.11845736379,2.37192179471,-3.00254318565,2.62062756525,3.49434840798,2.48455724485,-3.07378669715,2.58428162756,2.56476733253,2.57268950795,-3.12337448472,2.55707245556,-3.06240819778,2.59031192913
1815,-2.90428877548,3.60265243886,-inf,-2.57588277007,3.71153298302,2.65802218114,3.91599760017,-2.71196690449,3.67354854744,3.88104011059,3.32324845948,-2.89878118931,3.60558196585,4.22756398703,3.38537759381,-2.90189697124,3.60427871867,3.05338198769,3.71545670409,-2.97339704979,3.57274374701,-2.89131237137,3.60868950892
1816,-2.08951092793,3.37514386444,3.37172016918,-2.21815745997,3.35849226637,3.46627293268,3.54871278867,-2.13484447187,3.37006648475,2.65917882475,3.21542704568,-2.03851209929,3.37985144091,4.52893045909,3.41670129052,-2.08825645594,3.37522863609,3.79703325451,3.31303826884,-2.20641848349,3.36032281681,-2.02785534999,3.3807246977
1817,-2.32672103194,3.40705935621,3.37776106988,-2.41946863071,3.32284498209,3.54520238678,3.92684858343,-2.42177546226,3.32070086917,2.82745549983,3.60131223311,-2.39483729012,3.34545350552,2.5925360412,3.9948789107,-2.31159442707,3.41804038558,3.77280612306,3.92904818785,-2.35314604651,3.38253970405,-2.36768053815,3.36778930555
1818,-2.04765448851,3.1215602274,3.11981635837,-2.17859894051,3.1035421052,3.05693579993,3.11366644216,-2.09778245828,3.1152816306,3.04908699546,3.19175512614,-2.01279127288,3.12469470791,3.73292426542,3.35641459545,-2.0924030685,3.11596061735,2.96451771073,3.07337866307,-2.10084300909,3.11488995032,-1.99033377498,3.12674049715
1819,-2.12897274088,2.92864886726,2.92734153204,-2.07463544385,2.93218929504,2.17826894687,3.22137146925,-2.06727297284,2.93266404864,3.59872738334,2.87851837371,-2.23081350466,2.91947843308,3.24175417993,2.95115665194,-2.14759110811,2.92691342196,2.1925032502,3.16126612209,-2.34369211293,2.90653921983,-1.98287821204,2.93743706545
1820,-1.88530542897,2.01036723727,2.01036723727,-1.80124553923,2.12186794916,2.25565349934,3.48328774347,-1.8346664088,2.07346192509,1.48358257964,3.42984757124,-1.90345243972,1.97031070118,1.48713297767,3.39884741416,-1.86966928835,2.02156623752,2.03062877142,3.32035428522,-1.81588610088,2.10080010936,-1.66482955824,2.26535738501
1821,-2.80118264919,3.88354703065,3.8771088857,-2.65008134479,3.88914041274,3.74361212441,3.32033072896,-2.8131797954,3.88244613942,3.85979779824,3.73930800558,-2.79209945858,3.88428685963,3.64951871714,3.64483051481,-2.81604980887,3.88215771658,4.0947676603,3.67314222649,-2.87083954438,3.87442448806,-2.88388721165,3.87183410937
1822,-1.87161293879,3.15823757562,3.15823757562,-1.90092660957,3.15396502869,2.81206065723,3.45143719984,-1.87001556462,3.16035068133,3.61282685009,2.81892677898,-1.90020599634,3.15411827002,3.43820769921,3.36441467432,-1.88391775784,3.15752600265,2.79788642447,3.20487111481,-2.02029619908,3.12552843143,-1.8203016752,3.16974895391
1823,-1.70394198998,3.33263343767,3.33263343767,-1.81644713726,3.30520262231,3.55697632478,3.38716886026,-1.73281739223,3.3276600828,3.16749324923,3.34870715524,-1.71912583354,3.33063709312,3.54482555999,3.21317111886,-1.6698730409,3.33994068731,3.35190333784,3.40402275874,-1.77508598158,3.3172762871,-1.77996044537,3.31562898783
1824,-4.10170705355,1.68481483545,-inf,-3.7008528192,2.3800325774,2.28667738779,2.63461568367,-3.89912313089,2.06940454845,1.80083481543,2.38581948334,-4.08664708261,1.72912429337,1.05658808171,2.61239433503,-4.01431598606,1.86581468817,1.74704912066,1.44301816808,-4.03915967023,1.81964029081,-3.92821007683,2.01955329661
1825,-1.9877608171,3.45501719104,3.45039529323,-2.05711286367,3.4349359006,3.24164892999,3.616251489,-2.04876340677,3.43747585539,3.73576215532,3.42099851634,-1.89169091505,3.47855471045,4.73298527322,3.56895191247,-2.09661064501,3.4223974718,2.06366486994,3.36275082626,-2.13240436005,3.41026897808,-1.97506162976,3.45814079847
1826,-1.42264397761,3.42542003939,3.40160417062,-1.44204644035,3.40155941512,3.46225300047,3.50596361296,-1.37147284369,3.51095633673,2.94922930905,4.04205282092,-1.37395664143,3.5073709831,3.24473351551,3.89649354238,-1.41223283437,3.44969421968,3.46667224897,4.35704210889,-1.37498151583,3.50588604305,-1.50810203455,3.26181934376
1827,-2.34651266966,3.35725078896,3.35591226367,-2.47645259279,3.34987520219,3.49182395647,3.57629977919,-2.44632210164,3.35211847453,2.95061185831,3.35448079641,-2.33814372018,3.35773659327,3.79131519304,3.4949198664,-2.38886310625,3.35551914664,3.48934261342,2.92283133392,-2.48618850007,3.34907324924,-2.24436216103,3.36042176216
1828,-1.85272428176,2.49470817661,2.48700619062,-1.84186432931,2.49778676039,2.54845026727,2.80905165203,-1.7969315516,2.51865115912,2.4423019208,2.55038099883,-1.88857680888,2.47206036571,2.02155924159,2.47204671863,-1.88730744568,2.47281735829,2.0755198849,2.43424301586,-1.80615101284,2.5146619779,-1.89511473039,2.46715260423
1829,-3.2405431284,3.42281967972,-inf,-3.11865248002,3.55917353734,3.11565565356,3.3304187508,-3.18810942226,3.48689416638,3.78612949317,3.19197656629,-3.17204999818,3.5043580316,3.54559570236,3.46309649906,-3.15237304084,3.52513490777,3.81563181846,3.4136674895,-3.31874712973,3.32736578203,-3.3463270888,3.28960156073
1830,-3.25154476743,2.89902677931,-inf,-3.12644513855,3.07974312319,2.72671819191,2.82694434447,-3.19344072741,2.99008545169,3.0787559475,2.73408063874,-3.19926468832,2.98161122628,3.02607108329,2.54710752065,-3.24569034441,2.91003460593,2.65687603771,2.80048761532,-3.42611368113,2.56018005091,-3.36638641459,2.68910000518
1831,-2.14536190062,2.24274487505,2.26468509541,-2.19562018489,2.19640011667,2.48232682161,3.57660054672,-2.15372422368,2.24838706842,2.22822008135,3.46024064248,-2.1841589728,2.21074965149,2.00298848235,3.4720706813,-2.08909035955,2.32607613066,2.51455933137,3.50373030133,-2.06715442365,2.35175381881,-1.79150745052,2.62495409633
1832,-2.90390768206,3.667347233,-inf,-2.59426278013,3.76177911681,2.13138063707,4.08670919787,-2.88705921029,3.67387874451,4.33844086909,3.39393286461,-3.15790161919,3.55466421197,3.76055704193,3.08205921427,-3.02893042076,3.61641193217,5.3266110201,3.86258882864,-3.20438766814,3.530059705,-3.13344558765,3.56711554288
1833,-2.94386114339,3.13042354159,3.11239760847,-2.93325901042,3.1393246451,2.83098013546,3.01116626885,-2.91681073434,3.14768718482,3.06827852088,2.93322578204,-2.91855022583,3.14681247426,3.87338248869,2.92709045925,-2.97644531896,3.11638170274,2.69149750963,3.07371961263,-3.00095765025,3.10271197881,-2.95879443526,3.1259394732
1834,-2.59704193464,3.33355420508,3.3128815667,-2.72798863248,3.23676491665,3.02060258859,3.2489954384,-2.72398395659,3.24017079695,2.60584216478,3.56857505956,-2.60831393916,3.32755146581,3.08204131376,3.5146460195,-2.56636713419,3.35425156949,3.28145904753,3.48547894146,-2.67804035049,3.27738407847,-2.6338994729,3.30985623359
1835,-2.54184318757,3.5891895291,3.56663112073,-2.56023748826,3.57867203491,3.50265912959,3.52014817955,-2.55178179052,3.58266079677,3.107131174,3.44989308171,-2.48393101028,3.61211872696,3.84097534866,3.52076973003,-2.54081483906,3.58772698782,4.0809406389,3.46071467604,-2.62428311009,3.54605087873,-2.56464545604,3.57648712709
1836,-2.59090268083,3.77001679296,3.75155866068,-2.72810689008,3.68482919294,3.5858591836,3.79594786036,-2.74978688736,3.66845142831,3.30343577991,3.46893555404,-2.60450160606,3.76634677032,3.69093442307,3.74249626453,-2.56978041456,3.78580942399,4.04578861981,3.50469091612,-2.67843124978,3.71996528007,-2.6590376544,3.73268456862
1837,-2.74029410216,3.62529457614,-inf,-2.39994109243,3.75617483538,2.500324405,4.153346472,-2.54882345581,3.70531307036,4.68111851066,3.47153184996,-2.56988197737,3.69719710644,4.86072146306,3.77689393769,-2.6190910556,3.67729443626,3.54639938012,3.92677214835,-2.80501555464,3.58959600417,-2.74217196362,3.62144279111
1838,-2.26178515047,3.33546893692,3.33234830946,-2.33628348848,3.31930565704,3.09183234121,3.57129195613,-2.34543509754,3.31717481466,3.0646548891,3.23499555513,-2.2561713433,3.33598569147,3.68918993789,3.54858850091,-2.29174587184,3.32900332924,3.23666023828,3.23323444187,-2.39249213695,3.30543481178,-2.21333398307,3.34353857575
1839,-1.89483488041,3.36913362022,3.36371529326,-1.95656671759,3.34646087437,3.42923190595,3.56339760476,-1.97361665781,3.33970650188,3.2022381395,3.2637904399,-1.87690390885,3.37471008686,3.23285872301,3.8019728218,-1.91404126047,3.36220157481,3.84142724532,3.24211343644,-1.98463457747,3.33520270279,-1.93482217988,3.35434620166
1840,-2.64966531198,3.6187192875,3.54170057901,-2.60406016021,3.6405657996,2.79802969514,3.93947911465,-2.65684275741,3.60902408799,3.36378214458,3.81092468898,-2.50831764605,3.69251289074,4.47809668383,3.90435550736,-2.60567191532,3.63963374966,3.42277211548,3.87830625207,-2.69610637917,3.58417659617,-2.67811393651,3.59548065943
1841,-2.36269014114,1.47519903943,1.47519903943,-2.27420307603,1.98306446768,1.61695599271,2.46799942333,-2.31543265725,1.75150480097,1.80712666297,2.83918632138,-2.2703970372,2.00342981845,2.8242652834,2.70155648232,-2.27622971531,1.9721509953,2.10785972464,3.09332628063,-2.68578973034,-1.26340142978,-2.36565287923,1.42740835887
1842,-2.80108538876,3.43146934023,3.41680706938,-2.73737892978,3.45446599563,2.08097910667,3.53494459723,-2.76050730614,3.4456159523,4.63536614055,3.21551111861,-2.82310086998,3.42032004618,2.29390865693,3.05194501583,-2.8288614414,3.41789155757,3.18868886024,3.07035473743,-2.92419959709,3.37516387078,-2.82504546187,3.4194901999
1843,-2.15878765165,3.44934477412,3.4399626195,-2.41636507,3.27203670379,3.38510367753,3.58719076523,-2.41676871751,3.27169774277,2.72996238427,3.2682114031,-2.22634155169,3.41178470613,3.63739369,3.6728824044,-2.2171407525,3.41758644776,4.08686994039,3.37177717211,-2.11124902588,3.47837762534,-2.25074924482,3.3953186723
1844,-2.41382145342,2.92287837102,2.92255274036,-2.44627982203,2.92220740461,3.18728658486,2.64182991497,-2.4802171429,2.92111417322,2.88248084335,2.70741139074,-2.45679191385,2.9219040975,2.65603522921,3.27845905098,-2.42793100153,2.9226705542,2.76741254933,3.1964903131,-2.50750234858,2.91996234937,-2.36473804208,2.92376039437
1845,-2.35352698955,3.23230578731,3.23175250146,-2.24900578929,3.23414418009,3.2558578522,3.14823769361,-2.32174913823,3.23331169242,3.41731635516,2.63926534178,-2.3304959381,3.23311891525,3.23969529891,3.23940712228,-2.33128727795,3.23310003061,3.53388543939,3.32839550399,-2.41487554168,3.22895506111,-2.4301420577,3.22747963232
1846,-2.0362343319,3.28890871486,3.28890871486,-2.07274553808,3.26192319838,3.02178203329,3.68858460107,-1.99341524784,3.32094923671,3.73481506649,3.91227025593,-2.01608245514,3.304499033,3.27878798805,3.35924356844,-2.10241071659,3.23879626056,2.18478044602,3.73340753419,-1.98150466409,3.32946105506,-2.01748009457,3.29971084154
1847,-2.09018086561,3.34576589295,3.33598130791,-2.0206916397,3.38661315578,3.34597415517,3.29664614149,-2.04672490319,3.37287389428,3.4864560253,3.43561518483,-2.10031667893,3.33939285988,2.9499188378,3.4837941804,-2.09243805289,3.34477904089,3.21392206601,3.34970845429,-2.13655493638,3.31242060781,-2.15518313816,3.29627817206
1848,-1.490888388,2.49601112047,2.51671075176,-1.37774793987,2.63000985845,2.96315594595,3.41836996527,-1.43200576561,2.56761425429,2.4417368931,3.56006353949,-1.55258938135,2.41878677926,1.98680560736,3.28140636588,-1.51210133175,2.470334902,3.10267749659,3.49397383491,-1.38538614646,2.62139561042,-1.37402718683,2.58780895737
1849,-2.67655256326,3.14565844744,3.13268677938,-2.73711961097,3.11680016034,3.06234471721,2.94648241496,-2.7494289425,3.11095552291,3.1937774841,2.76367176789,-2.73098060029,3.11965430835,2.81486759944,2.96960596241,-2.69461425325,3.13575121734,3.74288097048,3.24338488995,-2.76468211367,3.10348459535,-2.67181052359,3.14515053016
1850,-2.22637826825,3.5991206844,3.59850612603,-2.15531688718,3.60098325848,3.73112541288,3.47626616904,-2.27917603336,3.59589219331,3.40293901535,4.07071325972,-2.31146552015,3.59280837657,3.91249547482,3.30209512804,-2.22707273028,3.59899451867,3.48401232301,3.60723547013,-2.26866452537,3.59667978452,-2.30143736073,3.59386225995
1851,-1.92278686586,2.92652101885,2.92652101885,-1.90508230354,2.94790569831,3.16059333692,3.67085367815,-1.92998906722,2.91051236253,2.42854343079,4.09971128962,-1.95148823727,2.87751343762,2.78418160281,3.79513477015,-1.88642504761,2.97533168808,3.06126074642,3.98009242879,-1.79589442828,3.10137967962,-1.91732700616,2.91329023652
1852,-2.5981556268,3.58513116813,3.57161075401,-2.73969507201,3.51916561111,3.25170868396,3.53134063376,-2.69087789651,3.54331612931,3.0143802225,3.3471022085,-2.59459027041,3.58537795366,4.40342469906,3.85277962517,-2.6017643855,3.58248887331,2.70506150071,3.41196555867,-2.67756951554,3.54956236651,-2.59635854412,3.58463648904
1853,-3.35482269135,3.08299207293,-inf,-3.00208087025,3.33424731102,2.3307231486,3.78911538988,-3.33410047519,3.10214822916,3.32385011232,3.29204412847,-3.30146635117,3.12805843748,2.49157419721,3.53044961717,-3.32983317725,3.10557587173,2.49209347719,2.81632043439,-3.28901123485,3.13776435102,-3.34616372426,3.09227798475
1854,-2.72012675244,3.31614412977,-inf,-2.35852468832,3.43872020779,2.44219713013,3.85113829219,-2.59127912618,3.36535772028,3.88604778619,3.11866904271,-2.59545826165,3.36380178912,4.26950476893,3.50152551705,-2.62937371561,3.3508426155,3.61163878929,3.27687133545,-2.81263663578,3.27009839235,-2.71749048358,3.31427512331
1855,-2.03110270604,3.17733982643,3.12664454506,-2.11175836013,2.81984664448,2.77495994755,3.61062352528,-1.98605757335,3.32170014236,3.42001731347,2.33006448167,-2.05164385933,3.08452658922,2.85653871362,3.11084295038,-2.01440138728,3.22561610857,2.72397839349,3.20993345037,-2.12299378511,2.76517514729,-2.107333464,2.82831861813
1856,-1.70816806249,3.40940419907,3.40794027149,-1.93442023808,3.37868382791,3.35068452108,3.59310059543,-1.7779704499,3.40085453524,4.24663871161,3.19911128188,-1.69001825493,3.40957733775,3.51518387769,3.60064095409,-1.64234361357,3.41339382052,4.16464288551,4.56808403892,-1.8013626841,3.39812174465,-1.6847557643,3.40999688686
1857,-1.74403540373,3.06243009016,3.06243009016,-1.76415961959,3.00482380141,3.16528204235,3.36209468496,-1.72700210451,3.04380698353,2.72130957881,3.56296639372,-1.73143134449,3.03925666707,3.07150787496,3.48932432644,-1.68971840211,3.08108538601,3.42275693872,3.48855246084,-1.77350311044,2.99473012612,-1.72657564969,3.03685434687
1858,-2.05738264044,3.72852860949,3.70804052633,-2.06641711464,3.71831526414,3.63451541683,3.3835997387,-2.11093901775,3.6827380473,4.28305755764,3.45792643513,-2.07342112415,3.71313518475,3.51490524626,3.56545245862,-2.11061804153,3.68301764557,3.26002995305,3.39075090165,-2.18345505744,3.61028278299,-2.1631983727,3.63130333467
1859,-2.13029813447,2.90501898573,2.90501898573,-2.33582730997,2.87258969878,2.83624394175,3.03170198999,-2.28392967142,2.88268943796,2.77182333357,2.84032233766,-2.14246138647,2.90432225179,4.07012003293,3.1649057291,-2.13487540359,2.90526552158,2.50066167127,2.86923755789,-2.25462432392,2.88784729486,-2.06751956119,2.91279362218
1860,-2.19899395647,3.33985095274,3.33425501911,-2.32402052257,3.28758872508,3.12128950479,3.4439724365,-2.3133563147,3.29237708339,2.98006388989,3.22995301396,-2.18420664623,3.34264880441,3.84040637659,3.65590873388,-2.20356128309,3.33598204728,3.8135803373,3.20219015366,-2.29595755427,3.29997196166,-2.22062070084,3.32971766405
1861,-1.93882427519,3.50394327008,3.49342060623,-1.94092479902,3.49462041845,3.36558759738,3.49325634022,-2.00031983012,3.45047723661,3.05731769011,3.67305264473,-1.90507296423,3.51867067767,3.54889463215,3.69903322429,-1.88484965229,3.53140887146,3.63915040886,3.88884234773,-2.02270193268,3.43239797043,-1.99361259434,3.45432369847
1862,-3.73910446144,2.87139949876,-inf,-3.44753379982,3.12424225442,2.16162491938,3.39772689386,-3.61942437423,2.9838755816,2.66045859641,3.40520286705,-3.7023608877,2.90873623667,2.72719438924,3.04535146914,-3.73381371483,2.8789493744,2.14445240917,3.3058235285,-3.72487960717,2.88748301926,-3.78730425271,2.82665574642
1863,-2.24708280218,3.46436851426,3.45590273291,-2.26784416933,3.45737911245,3.28753457885,3.5073322183,-2.24910999462,3.46229095778,3.29274407496,3.11777322958,-2.13550629852,3.48768477185,4.66226202787,3.30180417542,-2.29522012772,3.44980285396,3.73337826226,3.57494665973,-2.39441714744,3.41811651986,-2.21575868844,3.47045914158
1864,-2.11221667891,3.30177786692,3.30177786692,-2.23947137669,3.26658233935,3.32632905915,3.2246583382,-2.22521925976,3.27127708273,2.97573669982,3.39499325265,-2.09751571206,3.30628641471,3.75591219044,3.58912860286,-2.18474774387,3.28370618725,3.30743176896,3.19094467694,-2.09467009936,3.30693314834,-2.12149977063,3.30054116789
1865,-2.0789703189,2.89506514029,2.89506514029,-2.16938477173,2.87677356719,2.32264633923,3.05444737645,-2.09179505081,2.89380801257,2.66613484282,2.5849900823,-2.04043639553,2.90358747585,3.87385100702,2.92286519992,-2.08293491044,2.89557681868,2.42836940708,2.76129728227,-2.20864060814,2.8670393192,-2.03828973113,2.9039317627
1866,-1.77127610024,2.93955238518,2.93955238518,-1.73098144097,3.18650526494,2.22508241373,3.91114453835,-1.59720620193,3.70511715815,3.99041856793,3.7338642589,-1.711575632,3.2863158498,2.65024632887,3.48542957426,-1.77474238726,2.9278669792,3.20445288225,3.63102155402,-2.0556444942,0.0568500938298,-1.8325503654,2.47132121063
1867,-2.65571638503,3.77869257625,3.76830270907,-2.67684780947,3.77099587584,3.66212224748,3.32090010671,-2.70378631237,3.76082424181,3.57414226721,3.49871211037,-2.68142012942,3.76933747752,3.34159708926,3.60697996445,-2.69169344827,3.76551070749,4.12231669273,3.64797508448,-2.74677687057,3.74249632852,-2.69057849887,3.76593228099
1868,-3.0677952544,3.59894141824,-inf,-2.7672532955,3.75744332589,3.22717252312,3.84023086572,-2.85270018572,3.72019191819,3.48195751197,3.40273551354,-2.9440935741,3.67436735483,4.46814783871,3.58623180611,-3.07345227833,3.59815119516,3.35167407093,3.22522285009,-3.03508097034,3.62220168932,-3.03486417257,3.6223249082
1869,-2.08961545156,3.24474408742,3.24474408742,-2.22331857897,3.11079776918,3.31470498576,3.63648309379,-2.14427480492,3.19379911255,2.92252751875,3.72814827302,-2.04977268432,3.28503076423,3.40957141396,3.47919285997,-2.10302580515,3.23467950501,3.49510220838,3.42341893742,-2.14587740481,3.19217740059,-2.11383930911,3.21980473914
1870,-2.29881771847,3.23591021185,3.22827906895,-2.41218201214,3.17814446925,2.67933793604,3.52999417728,-2.38450242891,3.19305054463,3.27364713626,3.4540386521,-2.25559625133,3.25433620297,3.986771755,3.52835444866,-2.28719600488,3.24051156357,3.18115461627,3.34392610462,-2.40184724113,3.18378488398,-2.3081045775,3.23071196261
1871,-2.46858936852,3.6761489579,3.62077319961,-2.48854855034,3.64120727452,3.4914737734,3.44478439728,-2.54442443966,3.55685872754,2.9549189399,4.21043705335,-2.48892967348,3.64068673944,3.65212949686,3.81053853829,-2.47429507363,3.66015408096,3.90740737273,3.44948238342,-2.57208832851,3.50886268892,-2.58697773377,3.48037652315
